https://www.allmovie.com/movie/take-shelter-v531451, Take Shelter, Drama, Family Drama Psychological Drama, Sep 30 2011, 120, USA, R, 8, , Jeff Nichols, , , , , , , An Ohio family man experiences a series of disturbing visions that gradually begin to weigh on his marriage and community when he begins obsessively constructing a heavily fortified storm shelter. Curtis LaForche (Michael Shannon) has a good life. He lives in a beautiful house with his loving wife Samantha () and their deaf six-year-old daughter Hannah () but begins to sense that something ominous is on the horizon when the dark clouds of swelling storms begin invading his dreams. Taciturn Curtis refuses to discuss the dreams with anyone but feels compelled to dig out a massive storm shelter with the help of a good friend (). Meanwhile as Samantha grows increasingly concerned with Curtis' erratic behavior the local rumor mill begins to churn. Are Curtis' dreams a prophetic omen of things to come or is he perhaps headed down the same dark road as his mother who was diagnosed with paranoid schizophrenia when she was approximately the same age that he is now?, Michael Shannon | Jessica Chastain | Tova Stewart | Shea Whigham | Katy Mixon | Natasha Randall | Ron Kennard | Scott Knisley | Robert Longstreet | Heather Caldwell | Sheila Hullihen | John Kloock | Maryanna Alacchi | Jacque Jovic | Bob Maines | Pete Ferry | Molly McGinnis | Angie Marino-Smith | Isabelle Smith | Tina Stump | Ken Strunk | Maryann Nagel | Hailee Dickens | Kathy Baker | Guy Van Swearingen | Lisa Gay Hamilton | Joanna Tyler | Stuart Greer | Ray McKinnon | Jake Lockwood | Kim Hendrickson | Bart Flynn | Nick Koesters | Jeffrey Grover, Escape From Tomorrow | The End | Half Light | Another Earth | Unrequited | Trauma
https://www.allmovie.com/movie/harry-potter-and-the-deathly-hallows-part-2-v434402, Harry Potter and the Deathly Hallows Part 2, Children's/Family Fantasy, Children's Fantasy Fantasy Adventure, Jul 15 2011, 130, USA, PG13, 8,  Scary Moments Violence, David Yates, Heydey Films, Warner Brothers, Fantastic Reality | Other Dimensions | Young and Old Alike, Boarding School Life | Wizards and Magicians, boarding-school magic witchcraft wizard, High Budget, The final adventure in the Harry Potter film series follows Harry (Daniel Radcliffe) Ron (Rupert Grint) and Hermione (Emma Watson) as they prepare for a final battle with Lord Voldemort (Ralph Fiennes) who is determined to destroy Harry once and for all. In order to defeat the powerful wizard they must find and destroy Voldemort's last and most elusive Horcrux -- that is the enchanted piece of soul allowing him to remain immortal -- before his nefarious plans come to fruition. David Yates directs., Daniel Radcliffe | Rupert Grint | Emma Watson | Helena Bonham Carter | Ralph Fiennes | Michael Gambon | Alan Rickman | Robbie Coltrane | Bonnie Wright | John Hurt | Timothy Spall | Tom Felton | Miranda Richardson | Imelda Staunton | Bill Nighy | Richard Griffiths | Emma Thompson | Gary Oldman | Maggie Smith | Harry Melling | Julie Walters | Ian Kelly | Michelle Fairley | Fiona Shaw | Carolyn Pickles | Jason Isaacs | Evanna Lynch | Domhnall Gleeson | Warwick Davis | Anthony Allgood | Gemma Jones | David Thewlis | Helen McCrory | Ciarán Hinds | Jim Broadbent | Jessie Cave | Natalia Tena | Jon Key | Oliver Phelps | Chris Rankin | Mark Williams | James Phelps | Kelly MacDonald | Georgina Leonidas | Matthew Lewis | Ralph Ineson | Suzanne Toase | Hebe Beardsall | Louis Cordice | Joshua Herdman | Scarlett Byrne | Devon Murray | Alfie Enoch | Anna Shaffer | Afshan Azad | Freddie Stroma | Isabella Laughland | Guy Henry | William Melling | Miriam Margolyes | Katie Leung | Dave Legeno | Nick Moran | Amber Evans | Ruby Evans | Ian Peck | Rusty Goffe | Leslie Phillips | Geraldine Somerville | James Walters | Ariella Paradise | Benedict Clarke | Toby Papworth | Tony Adkins | Gary Sayer | Phil Wright | Peter G. Reed | Ashley McGuire | Tony Kirwood | Emil Hostina | Granville Saxton | Bob Yves Van Hellenberg Hubar | Judith Sharp | Arthur Bowen | Daphne De Beistegui | William Dunn | Adrian Rawlins | Jade Gordon | Bertie Gilbert | Helena Barlow | Ryan Turner, Harry Potter and the Deathly Hallows Part 1 | Eragon | Dragonheart | Harry Potter and the Prisoner of Azkaban | Harry Potter and the Order of the Phoenix | The Spiderwick Chronicles
https://www.allmovie.com/movie/the-tree-of-life-v422961, The Tree of Life, Drama, Family Drama Period Film, May 27 2011, 139, USA, PG13, 9,  Violence, Terrence Malick, River Road Entertainment, Fox Searchlight Pictures, Only Human, Existential Crisis | Families in Crisis | Fathers and Sons, existentialism family-dynamics midwestern self-discovery, , The eldest son of a 1950s-era Midwestern family sets out on an existential journey that leads him to question his faith while seeking the answers to life's most challenging mysteries in this evocative drama from celebrated director Terrence Malick. Meanwhile as Jack's (Sean Penn) innocence slowly erodes his turbulent relationship with his father (Brad Pitt) becomes the specter that hangs over his every thought and action., Brad Pitt | Sean Penn | Jessica Chastain | Hunter McCracken | Laramie Eppler | Tye Sheridan | Fiona Shaw | Jessica Fuselier | Nicolas Gonda | William Wallace | Kelly Koonce | Bryce Boudoin | Jimmy Donaldson | Kameron Vaughn | Cole Cockburn | Dustin Allen | Brayden Whisenhunt | Joanna Going | Irene Bedard | Finnegan Williams | Michael Koeth | Samantha Martinez | Savannah Welch | Tamara Jolaine | Anne Nabors | Tyler Thomas | Michael Showers | Kim Whalen | Margaret Ann Hoard | Wally Welch | Hudson Long | Michael Dixon | Cooper Franklin Sutherland | John Cyrier | Erma Lee Alexander | Claire Oelkers | Thomas Pavlechko, The New World | To the Wonder | Melancholia | Koyaanisqatsi | Synecdoche New York | The Fountain
https://www.allmovie.com/movie/shame-v547377, Shame, Drama, Psychological Drama, Dec 2 2011, 101, UK, NC17, 9,  Adult Situations Not For Children Nudity Profanity Strong Sexual Content, Steve McQueen, Alliance Films Film4 Lipsync Productions See-Saw Films UK Film Council, Fox Searchlight, , Dysfunctional Families | Haunted By the Past | Sibling Relationships, compulsion obsession sex sibling, , An outwardly ordinary man must come to terms with his inner compulsions in this powerful drama from filmmaker Steve McQueen. Brandon (Michael Fassbender) is a successful businessman in his early thirties who lives in New York. To most around him Brandon seems cool and introverted but inside he is wrestling with a powerful sexual appetite; he's obsessed with pornography and prefers short-term relationships with women that allow him to keep the world at arm's length. The grim routine of Brandon's life is upended when his sister Sissy (Carey Mulligan) stops by for an extended visit without prior notice. While Brandon is reserved Sissy is an outgoing and flashy musician and she doesn't seem to care about her brother's need for privacy. When Sissy forces Brandon to look closely at his life he comes to understand the circumstances that made him the man he is today as his veneer of calm begins to crack. Shame won the Firpresci Award (presented by the International Federation of Film Critics) at the 2011 Venice Film Festival., Michael Fassbender | Carey Mulligan | James Badge Dale | Nicole Beharie | Lucy Walters | Mari-Ange Ramirez | Alex Manette | Hannah Ware | Elizabeth Masucci | Rachel Farrar | Loren Omer | Lauren Tyrrell | Marta Milans | Jake Siciliano | Robert Montano | Charisse Merman | Amy Hargreaves | Anna Hopkins | Chazz Menendez | Carl Low | Calamity Chang | DeeDee Luxe | Stanley Wayne Mathis | Wenne Alton Davis, Intimacy | Generation Um... | Northeast | Sex Is Comedy | Choke | A Dangerous Method
https://www.allmovie.com/movie/war-horse-v516559, War Horse, Drama, Coming-of-Age War Drama, Dec 25 2011, 146, USA, PG13, 7,  War Violence, Steven Spielberg, Amblin Entertainment DreamWorks Pictures Kennedy/Marshall Company Reliance Entertainment, DreamWorks Pictures, Triumph of the Spirit, Horses | Serendipity | Innocence Lost, battlefield bonding [relationship] friendship granddaughter horse journey soldier world-war, High Budget, Director Steven Spielberg's epic World War I drama details the remarkable bond between a man named Albert (Jeremy Irvine) and his loyal horse Joey. Adapted from the novel by Michael Morpurgo War Horse follows the growing friendship between man and beast as Albert trains Joey and then follows Joey on an incredible journey across the English countryside after the pair are forcibly separated. Along the way Joey touches the lives of everyone he comes into contact with including British and German soldiers as well as a kindly French farmer and his impressionable granddaughter. Later in no man's land Joey's extraordinary saga winds to a poignant and deeply affecting climax., Jeremy Irvine | Peter Mullan | Emily Watson | Niels Arestrup | David Thewlis | Tom Hiddleston | Benedict Cumberbatch | Toby Kebbell | Patrick Kennedy | David Kross | Matt Milne | Robert Emms | Eddie Marsan | Nicolas Bro | Rainer Bock | Hinnerk Schönemann | Gary Lydon | Geoff Bell | Liam Cunningham | Sebastian Hülk | Gerard McSorley | Tony Pitts | Philippe Nahon | Jean-Claude Lecas | Justin Brett | Seamus O'Neill | Pat Laffan | Michael Ryan | Peter McNeil O'Connor | Julian Wadham | Anian Zollner | Michael Kranz | Hannes Wegener | David Dencik | Johnny Harris | Philip Hill-Pearson | Tam Dean Burn | Alan Williams | Thomas Arnold | Maximiilian Brueckner | Markus Tomczyk | Peter Benedict | Roy Holder | Paul Alexander | Maggie Ollerenshaw | Martin D. Dew, Empire of the Sun | Lacombe Lucien | Hope and Glory | The English Patient | Doctor Zhivago | Turtles Can Fly
https://www.allmovie.com/movie/the-girl-with-the-dragon-tattoo-v518619, The Girl With the Dragon Tattoo, Thriller, Detective Film, Dec 21 2011, 157, USA, R, 7,  Graphic Violence Nudity Profanity Rape & Sexual Abuse Strong Sexual Content, David Fincher, Yellow Bird Films, Columbia Pictures Metro-Goldwyn-Mayer, Nail-biters, Amateur Sleuths | Dysfunctional Families | Members of the Press | Missing Persons | Murder Investigations, family-secrets hacker murder writer journalism missing-person, High Production Values, A discredited journalist (Daniel Craig) and a mysterious computer hacker discover that even the wealthiest families have skeletons in their closets while working to solve the mystery of a 40-year-old murder in this David Fincher-directed remake of the 2009 Swedish thriller of the same name. Inspired by late author Stieg Larsson's successful trilogy of books The Girl with the Dragon Tattoo gets under way as the two leads (Daniel Craig and Rooney Mara) are briefed in the disappearance of Harriet Vanger whose uncle suspects she may have been killed by a member of their own family. The deeper they dig for the truth however the greater the risk of being buried alive by members of the family who will go to great lengths to keep their secrets tightly sealed., Daniel Craig | Rooney Mara | Christopher Plummer | Steven Berkoff | Robin Wright | Yorick Van Wageningen | Joely Richardson | Geraldine James | Goran Visnjic | Donald Sumpter | Ulf Friberg | Bengt Carlsson | Tony Way | Per Myrberg | Josefin Asplund | Eva Fritjofson | Moa Garpendal | Maia Hansson Bergqvist | Sarah Appelberg | Julian Sands | Anna Bjork | Gustaf Hammarsten | Simon Reithner | David Dencik | Marcus Johansson | Mathilda Von Essen | Mathias Palmer | Martin Jarvis | Inga Landgre | Reza Debahn | Anders Berg | Anders Jansson | Jurgen Klein | Karl Josephson | Sandra Andreis | Arly Jover | Pierre Sjö Östergren | Tess Panzer | Alastair Duncan | Alan Dale | Julia Rose | Peter Carlberg | Jan Abramson | Lena Stromdahl | Matt Wolf | Anne-Li Norberg | Leo Bill | Marco Albrecht | Martina Lotun | Anna Carlson | Yvonne Ästrand | Fredrik Dolk | Christian Heller | Werner Biermeier | Christine Adams | Peter Hottinger | Joyce Giraud | Bengt Wallgren | Elodie Yung | Anna Charlotta Gunnarson | Andreas Björklund | Embeth Davidtz | Joel Kinnaman | Karen E. Wright | Leah Almada Harshaw | George Gerdes, Simon Killer | The Girl Who Kicked the Hornet's Nest | Side Effects | The Call | Stolen | Tell No One
https://www.allmovie.com/movie/my-week-with-marilyn-v534783, My Week With Marilyn, Drama, Period Film Showbiz Drama, Nov 23 2011, 99, UK USA, R, 7,  Adult Situations Mild Language, Simon Curtis, BBC Films Lipsync Productions Trademark Films, The Weinstein Company, Memory Lane, Actor's Life | Filmmaking | Star-Crossed Lovers, celebrity crush icon production [showbiz] superstar, , Based on the famously missing chapter in Colin Clark's memoir The Prince the Showgirl and Me My Week With Marilyn reveals the enchanted week that the then-lowly production assistant spent with the most famous celebrity of the era during the production of the classic 1957 comedy romance The Prince and the Showgirl. The year was 1956. Colin Clark was an ambitious 23-year-old determined to make a name for himself in film. As summer gets underway Clark manages to land a position as a production assistant on the film The Prince and the Showgirl starring Marilyn Monroe (Michelle Williams) and Sir Laurence Olivier (Kenneth Branagh). Monroe had just gotten married to playwright Arthur Miller (Dougray Scott) and the newlyweds were on their honeymoon as production got underway. Later when Miller leaves young Clark seizes the opportunity to befriend the platinum blonde beauty and give her a taste of everyday life in England -- far away from the bright lights of Hollywood and the suffocating pressures of fame., Michelle Williams | Eddie Redmayne | Kenneth Branagh | Dougray Scott | Julia Ormond | Judi Dench | Dominic Cooper | Emma Watson | Toby Jones | Philip Jackson | Geraldine Somerville | Derek Jacobi | Simon Russell Beale | Pip Torrens | Michael Kitchen | Miranda Raison | Karl Moffatt | Robert Portal | Jim Carter | Victor McGuire | Richard Attlee | Michael Hobbs | Brooks Livermore | Rod O'Grady | Richard Clifford | Gerard Horan | Alex Lowe | Georgie Glen | Richard Shelton | Peter Wight | Paul Herzberg | James Clay | Jem Wall | Ben Sando | Josh Morris | David Rintoul | Sean Vanderwilt | Adam Perry | Desmond McAleer, La Vie en Rose | Grace of Monaco | Love Marilyn | Me & Orson Welles | The Prince and the Showgirl | Gainsbourg: A Heroic Life
https://www.allmovie.com/movie/tinker-tailor-soldier-spy-v541467, Tinker Tailor Soldier Spy, Spy Film, Unglamorized Spy Film, Dec 9 2011, 128, France Germany UK, R, 7,  Nudity Profanity Sexual Situations Violence, Tomas Alfredson, Canal+ CinéCinéma Karla Films Kinowelt Filmproduktion Paradis Films Working Title, Focus Features Studiocanal, Spellbinders, Haunted By the Past | Mind Games | Traitorous Spies/Double Agents, British espionage intelligence-unit retirement traitor, High Artistic Quality High Production Values, Let the Right One In director Tomas Alfredson takes the helm for this adaptation of John Le Carré's novel about an ex-British agent who emerges from retirement to expose a mole in MI6. England 1973: British Secret Intelligence Service (SIS) head Control (John Hurt) and his top-ranking lieutenant George Smiley (Gary Oldman) are both forced into retirement after a mission involving respected secret agent Jim Prideaux (Mark Strong) turns unexpectedly deadly. As the Cold War continues to escalate suspicions of a Soviet double agent begin to grow within SIS. Subsequently summoned by Undersecretary Oliver Lacon (Simon McBurney) Smiley is secretly reemployed by the SIS in order to root out the double agent suspected of sharing top-secret British intelligence with the Soviets. Meanwhile as Smiley and his new partner Peter Guillam (Benedict Cumberbatch) begin systematically examining all of the official missions and records involving MI6 the veteran spy can't help but recall an encounter he once had with Karla a dangerous Russian operative years prior. At first uncovering the identity of the infiltrator seems nearly impossible. Smiley and Guillam get a big break however when undercover agent Ricki Tarr (Tom Hardy) reveals that he has fallen for a mysterious woman in Turkey named Irina (Svetlana Khodchenkova) who may have a crucial lead. Later upon learning that Control had comprised a list of five possible suspects code-named Tinker (Toby Jones) Tailor (Colin Firth) Soldier (Ciarán Hinds) Poor Man (David Dencik) and Beggar Man -- none other than Smiley himself -- the investigation begins to heat up again., Gary Oldman | Colin Firth | Tom Hardy | Mark Strong | Ciarán Hinds | John Hurt | Simon McBurney | Svetlana Khodchenkova | Benedict Cumberbatch | Toby Jones | David Dencik | Kathy Burke | Stephen Graham | Arthur Nightingale | Amanda Fairbank-Hynes | Peter McNeil O'Connor | Philip Hill-Pearson | Stuart Graham | Sarah-Jane Robinson | Katrina Vasilieva | Linda Marlowe | William Haddock | Erskine Wylie | Tomasz Kowalski | Alexandra Salafranca | Denis Khoroshko | Oleg Dzhabrailov | Gillian Steventon | Nick Hopper | Laura Carmichael | Rupert Procter | Michael Sarne | Christian McKay | Jean-Claude Jay | Tom Stuart | Péter Kálloy Molnár | Ilona Kassai | Imre Csuja, The Spy Who Came in From the Cold | The Good Shepherd | The Little Drummer Girl | Tinker Tailor Soldier Spy | The Russia House | Smiley's People
https://www.allmovie.com/movie/martha-marcy-may-marlene-v531449, Martha Marcy May Marlene, Thriller, Psychological Drama, Oct 21 2011, 101, USA, R, 8,  Adult Situations Nudity Profanity Sexual Situations Violence, Sean Durkin, Borderline Films This is That, Filmhaven Entertainment Fox Searchlight Pictures Maybach Cunningham, In a Minor Key, Coming Home | Cults | Haunted By the Past, anxiety cult isolation paranoia sister starting-over, , An escaped cult member experiences paranoia and isolation while attempting to start a new life with her sister's family. Try as Martha might to blend into her new upper-middle-class surroundings she can't help but be haunted by nightmares of the time she spent under the control of a malevolent cult leader or the fear that the group is watching her every move and awaiting the perfect moment to take their revenge., Elizabeth Olsen | Christopher Abbott | Brady Corbet | Hugh Dancy | Maria Dizzia | Julia Garner | John Hawkes | Louisa Krause | Sarah Paulson | Adam Thompson | Lauren Molina | Louisa Braden Johnson | Tobias Segal | Gregg Burton | Allen McCullough, Escape From Tomorrow | Upstream Color | Winter's Bone | Ticket to Heaven | Rebirth | Regression
https://www.allmovie.com/movie/a-separation-v538649, A Separation, Drama, Ensemble Film, Dec 30 2011, 123, Iran, PG13, 8,  Adult Situations Not For Children Violence, Asghar Farhadi, , NYTD Sony Pictures Classics, Only Human, Breakups and Divorces | Class Differences | Crumbling Marriages, Alzheimer's-Disease divorce expatriate father husband nurse objection, High Artistic Quality High Production Values, An Iranian couple plans to flee the country with their young daughter but finds their marriage suffering after their plans fall through due to an unforeseen complication. Simin; her husband Nader; and their daughter Termeh are all set to leave Iran when Nader impulsively cancels the plans to care for his ailing father. Incensed Simin attempts to sue for divorce but finds herself forced to move back in with her parents when the family court rejects her request. In a naïve attempt to reunite her fractured family Termeh subsequently moves back in with her father as her grandfather slips deeper into the throes of Alzheimer's disease. However when the demands of caring for his father become too great a burden for one man to carry Nader hires Razieh as a nurse. At first Razieh seems like the answer to all of Nader's prayers; little does he realize she is carrying a child and that she's been keeping her career a secret from her husband. Then one day Nader returns home to find his father bound to a table and Razieh nowhere in sight. In the explosive confrontation that follows Termeh sees a side of her father she never knew existed and Nader's rage threatens tragic consequences for all involved., Leila Hatami | Peyman Moaadi | Shahab Hosseini | Ali-Asghar Shahbazi | Shirin Yazdanbakhsh | Kimia Hosseini | Merila Zarei, The Past | The Deserted Station | Fill the Void | Leila | Free Men | Lemon Tree
